ID,SampleDateTime,ForkLength,Julian,Genetic_Assignment,Prob_Assignment,greb1L_classification,LAD_Race,Facility
C210051CVP,2021-04-28 12:00,89,303,Fall / Late Fall,1,late,Spring,CVP
C210053CVP,2021-04-28 16:00,89,303,Fall / Late Fall,1,late,Spring,CVP
C210054CVP,2021-04-29 20:00,83,304,Fall / Late Fall,1,late,Fall,CVP
C210055CVP,2021-04-29 20:00,96,304,Fall / Late Fall,1,late,Spring,CVP
C210056CVP,2021-05-01 14:00,98,306,Fall / Late Fall,1,late,Spring,CVP
C210057CVP,2021-05-01 16:00,92,306,Fall / Late Fall,1,late,Spring,CVP
C210058CVP,2021-05-01 16:00,98,306,Fall / Late Fall,1,late,Spring,CVP
C210059CVP,2021-05-01 16:00,88,306,Fall / Late Fall,1,late,Fall,CVP
C210060CVP,2021-05-01 16:00,94,306,Fall / Late Fall,1,late,Spring,CVP
C210061CVP,2021-05-01 16:00,96,306,Fall / Late Fall,1,early,Spring,CVP
C210062CVP,2021-05-01 16:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C210063CVP,2021-05-01 16:00,80,306,Fall / Late Fall,1,late,Fall,CVP
C210064CVP,2021-05-01 16:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C210065CVP,2021-05-01 16:00,82,306,Fall / Late Fall,1,late,Fall,CVP
C210066CVP,2021-05-01 16:00,87,306,Fall / Late Fall,1,late,Fall,CVP
C210067CVP,2021-05-01 16:00,97,306,Fall / Late Fall,1,late,Spring,CVP
C210068CVP,2021-05-01 16:00,103,306,Fall / Late Fall,1,late,Spring,CVP
C210069CVP,2021-05-01 16:00,94,306,Fall / Late Fall,1,late,Spring,CVP
C210070CVP,2021-05-01 16:00,94,306,Fall / Late Fall,1,late,Spring,CVP
C210071CVP,2021-05-01 16:00,95,306,Fall / Late Fall,1,late,Spring,CVP
C210072CVP,2021-05-01 16:00,100,306,Fall / Late Fall,1,late,Spring,CVP
C210073CVP,2021-05-01 16:00,105,306,Fall / Late Fall,1,late,Spring,CVP
C210074CVP,2021-05-01 16:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C210075CVP,2021-05-01 18:00,95,306,Fall / Late Fall,1,late,Spring,CVP
C210076CVP,2021-05-01 18:00,103,306,Fall / Late Fall,1,late,Spring,CVP
C210077CVP,2021-05-01 18:00,96,306,Fall / Late Fall,1,late,Spring,CVP
C210078CVP,2021-05-01 22:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C210079CVP,2021-05-01 22:00,98,306,Fall / Late Fall,1,late,Spring,CVP
C210081CVP,2021-05-03 08:00,91,307,Fall / Late Fall,1,late,Spring,CVP
C210082CVP,2021-05-03 12:00,84,308,Fall / Late Fall,0.996667,late,Fall,CVP
C210080CVP,2021-05-03 22:00,85,308,Fall / Late Fall,1,late,Fall,CVP
C210083CVP,2021-05-04 08:00,84,308,Fall / Late Fall,0.998399,late,Fall,CVP
C210084CVP,2021-05-04 12:00,92,308,Fall / Late Fall,0.995647,late,Spring,CVP
C210085CVP,2021-05-04 12:00,80,309,Fall / Late Fall,0.998236,late,Fall,CVP
C210086CVP,2021-05-04 14:00,88,309,Fall / Late Fall,0.970364,late,Fall,CVP
C210087CVP,2021-05-04 16:00,92,309,Fall / Late Fall,0.993883,late,Spring,CVP
C210088CVP,2021-05-05 08:00,87,309,Fall / Late Fall,0.983835,late,Fall,CVP
C210089CVP,2021-05-05 22:00,92,309,Fall / Late Fall,0.981324,late,Spring,CVP
C210090CVP,2021-05-05 23:59,93,310,Fall / Late Fall,0.98214,late,Spring,CVP
C210091CVP,2021-05-06 14:00,86,310,Fall / Late Fall,0.99283,late,Fall,CVP
C210092CVP,2021-05-06 20:00,85,311,Fall / Late Fall,0.983591,late,Fall,CVP
C210093CVP,2021-05-06 22:00,85,311,Fall / Late Fall,0.925113,late,Fall,CVP
C210094CVP,2021-05-07 02:00,92,311,Fall / Late Fall,0.99549,late,Fall,CVP
C210095CVP,2021-05-07 08:00,92,311,Fall / Late Fall,0.987367,late,Fall,CVP
C210096CVP,2021-05-08 06:00,90,311,Fall / Late Fall,0.999148,late,Fall,CVP
C210097CVP,2021-05-14 22:00,88,312,Fall / Late Fall,0.997273,late,Fall,CVP
C210098CVP,2021-05-15 22:00,92,319,Fall / Late Fall,0.98681,late,Fall,CVP
C210099CVP,2021-05-15 22:00,93,320,Fall / Late Fall,0.999917,late,Fall,CVP
C210100CVP,2021-05-15 22:00,95,320,Fall / Late Fall,0.962028,late,Fall,CVP
C210101CVP,2021-05-15 22:00,90,320,Fall / Late Fall,0.995742,late,Fall,CVP
C210102CVP,2021-05-15 22:00,91,320,Fall / Late Fall,0.929782,late,Fall,CVP
C210103CVP,2021-05-15 22:00,96,320,Fall / Late Fall,0.999588,late,Fall,CVP
C210104CVP,2021-05-15 22:00,89,320,Fall / Late Fall,0.997922,late,Fall,CVP
C210105CVP,2021-05-16 16:00,91,320,Fall / Late Fall,0.992753,late,Fall,CVP
C210106CVP,2021-05-16 20:00,94,321,Fall / Late Fall,0.998693,late,Fall,CVP
C210107CVP,2021-05-16 20:00,90,321,Fall / Late Fall,0.995717,late,Fall,CVP
C210108CVP,2021-05-16 20:00,88,321,Fall / Late Fall,0.882645,late,Fall,CVP
C210109CVP,2021-05-16 22:00,93,321,Fall / Late Fall,0.98952,late,Fall,CVP
C210110CVP,2021-05-17 12:00,85,321,Fall / Late Fall,0.999908,late,Fall,CVP
C210111CVP,2021-05-17 12:00,89,322,Fall / Late Fall,0.986838,late,Fall,CVP
C210112CVP,2021-05-17 12:00,86,322,Fall / Late Fall,0.846348,late,Fall,CVP
C210113CVP,2021-05-17 12:00,84,322,Fall / Late Fall,0.975523,late,Fall,CVP
C210114CVP,2021-05-17 12:00,84,322,Fall / Late Fall,0.999157,late,Fall,CVP
C210115CVP,2021-05-17 14:00,85,322,Fall / Late Fall,0.993342,late,Fall,CVP
C210116CVP,2021-05-17 14:00,87,322,Fall / Late Fall,0.994256,late,Fall,CVP
C210117CVP,2021-05-17 14:00,89,322,Fall / Late Fall,0.985658,late,Fall,CVP
C210118CVP,2021-05-17 14:00,94,322,Unassigned,0.532655,late,Fall,CVP
C210119CVP,2021-05-17 22:00,97,322,Fall / Late Fall,0.995934,late,Fall,CVP
C210120CVP,2021-05-17 23:59,92,322,Fall / Late Fall,0.993558,late,Fall,CVP
C210121CVP,2021-05-18 16:00,80,322,Fall / Late Fall,0.994552,late,Fall,CVP
C210122CVP,2021-05-19 22:00,89,323,Fall / Late Fall,0.999815,late,Fall,CVP
C210123CVP,2021-05-19 22:00,82,324,Fall / Late Fall,0.995584,late,Fall,CVP
C210124CVP,2021-05-19 22:00,94,324,Fall / Late Fall,0.996234,late,Fall,CVP
C210125CVP,2021-05-20 10:00,93,324,Fall / Late Fall,0.994312,late,Fall,CVP
C210126CVP,2021-05-20 22:00,88,324,Fall / Late Fall,0.992091,late,Fall,CVP
C210127CVP,2021-05-23 14:00,95,325,Fall / Late Fall,0.980933,late,Fall,CVP
C210128CVP,2021-05-24 22:00,88,328,Fall / Late Fall,0.996642,late,Fall,CVP
C210129CVP,2021-05-24 22:00,86,329,Fall / Late Fall,0.987246,late,Fall,CVP
C210130CVP,2021-05-25 16:00,100,329,Fall / Late Fall,0.990793,late,Fall,CVP
C210131CVP,2021-12-09 14:00,233,162,Fall / Late Fall,1,late,Fall,CVP
C210132CVP,2021-12-19 12:00,132,172,Fall / Late Fall,1,late,Winter,CVP
C210133CVPa,2021-12-24 07:00,153,177,Fall / Late Fall,1,late,Late Fall,CVP
C210133CVPb,2021-12-24 07:00,153,177,Fall / Late Fall,1,,Late Fall,CVP
C210134CVP,2021-12-25 12:00,158,178,Fall / Late Fall,1,late,Late Fall,CVP
C210135CVP,2021-12-25 12:00,163,178,Fall / Late Fall,1,late,Late Fall,CVP
C210136CVP,2021-12-25 12:00,130,178,Fall / Late Fall,1,late,Winter,CVP
C210137CVP,2021-12-27 06:00,180,180,Fall / Late Fall,1,late,Late Fall,CVP
C210138CVP,2021-12-31 22:00,128,184,Fall / Late Fall,1,late,Winter,CVP
C220001CVP,2022-01-01 06:00,174,185,Fall / Late Fall,1,late,Late Fall,CVP
C220002CVP,2022-01-07 16:00,123,191,Fall / Late Fall,1,late,Winter,CVP
C220003CVP,2022-01-07 22:00,130,191,Spring,0.549,late,Winter,CVP
C220004CVP,2022-01-09 18:00,135,193,Fall / Late Fall,0.932,late,Winter,CVP
C220005CVP,2022-01-12 22:00,153,196,Fall / Late Fall,0.988,late,Winter,CVP
C220014CVP,2022-02-15 13:00,160,230,Fall / Late Fall,0.760513,late,Winter,CVP
C220015CVP,2022-04-13 08:00,99,287,Fall / Late Fall,0.987022,late,Spring,CVP
C220016CVP,2022-04-17 23:59,84,291,Fall / Late Fall,0.898,late,Spring,CVP
C220017CVP,2022-04-19 04:00,97,293,Fall / Late Fall,0.973,late,Spring,CVP
C220018CVP,2022-04-20 23:59,78,294,Spring,0.557,late,Fall,CVP
C220019CVP,2022-04-21 02:00,87,295,Unassigned,0.529,late,Spring,CVP
C220020CVP,2022-04-21 02:00,86,295,Fall / Late Fall,0.996,early,Spring,CVP
C220021CVP,2022-04-22 12:00,83,296,Spring,0.642,late,Fall,CVP
C220022CVPa,2022-04-25 20:00,85,299,Fall / Late Fall,0.969,late,Fall,CVP
C220023CVP,2022-04-25 20:00,94,299,Fall / Late Fall,0.999,late,Spring,CVP
C220024CVP,2022-04-25 20:00,80,299,Fall / Late Fall,0.988,late,Fall,CVP
C220029CVP,2022-04-26 02:00,83,300,Fall / Late Fall,0.996,late,Fall,CVP
C220031CVP,2022-04-26 02:00,79,300,Fall / Late Fall,0.858,late,Fall,CVP
C220032CVP,2022-04-26 02:00,80,300,Fall / Late Fall,0.942,late,Fall,CVP
C220035CVP,2022-04-26 06:00,90,300,Fall / Late Fall,0.934,late,Spring,CVP
C220036CVP,2022-04-26 08:00,95,300,Fall / Late Fall,0.993,late,Spring,CVP
C220037CVP,2022-04-26 08:00,103,300,Fall / Late Fall,0.995,late,Spring,CVP
C220039CVP,2022-04-26 08:00,84,300,Fall / Late Fall,0.946,late,Fall,CVP
C220042CVP,2022-04-26 08:00,93,300,Fall / Late Fall,0.835,late,Spring,CVP
C220043CVP,2022-04-26 08:00,83,300,Fall / Late Fall,0.865,late,Fall,CVP
C220044CVP,2022-04-26 10:00,91,300,Fall / Late Fall,0.995,late,Spring,CVP
C220045CVP,2022-04-26 12:00,90,300,Fall / Late Fall,0.998,late,Spring,CVP
C220046CVP,2022-04-26 12:00,81,300,Fall / Late Fall,0.986,late,Fall,CVP
C220047CVP,2022-04-26 14:00,83,300,Fall / Late Fall,0.988,late,Fall,CVP
C220048CVP,2022-04-26 14:00,95,300,Fall / Late Fall,0.919,late,Spring,CVP
C220049CVP,2022-04-26 14:00,92,300,Fall / Late Fall,0.981,late,Spring,CVP
C220050CVP,2022-04-26 14:00,78,300,Fall / Late Fall,0.996,late,Fall,CVP
C220051CVP,2022-04-26 14:00,80,300,Fall / Late Fall,1,late,Fall,CVP
C220052CVP,2022-04-26 14:00,100,300,Fall / Late Fall,0.915,late,Spring,CVP
C220053CVP,2022-04-26 14:00,80,300,Fall / Late Fall,1,late,Fall,CVP
C220056CVP,2022-04-26 22:00,82,300,Fall / Late Fall,0.996,late,Fall,CVP
C220059CVP,2022-04-27 06:00,83,301,Fall / Late Fall,0.991,late,Fall,CVP
C220060CVP,2022-04-27 06:00,93,301,Fall / Late Fall,0.914,early,Spring,CVP
C220061CVP,2022-04-27 08:00,82,301,Fall / Late Fall,1,late,Fall,CVP
C220062CVP,2022-04-27 14:00,87,301,Fall / Late Fall,0.838,late,Spring,CVP
C220063CVP,2022-04-27 14:00,78,301,Fall / Late Fall,0.94,late,Fall,CVP
C220064CVP,2022-04-27 22:00,76,301,Fall / Late Fall,1,late,Fall,CVP
C220065CVP,2022-04-27 22:00,91,301,Fall / Late Fall,0.996,late,Spring,CVP
C220066CVP,2022-04-27 22:00,90,301,Fall / Late Fall,0.998,late,Spring,CVP
C220071CVP,2022-04-28 04:00,82,302,Fall / Late Fall,1,late,Fall,CVP
C220073CVP,2022-04-28 06:00,82,302,Fall / Late Fall,0.998,late,Fall,CVP
C220074CVP,2022-04-28 06:00,73,302,Fall / Late Fall,0.926,late,Fall,CVP
C220075CVP,2022-04-29 02:00,100,303,Fall / Late Fall,0.995,late,Spring,CVP
C220079CVP,2022-04-30 04:00,90,304,Fall / Late Fall,0.999,late,Spring,CVP
C220081CVP,2022-04-30 16:00,85,304,Fall / Late Fall,0.988,late,Fall,CVP
C220082CVP,2022-05-01 04:00,96,305,Fall / Late Fall,1,late,Spring,CVP
C220083CVP,2022-05-01 04:00,86,305,Fall / Late Fall,0.996,late,Fall,CVP
C220084CVP,2022-05-01 04:00,88,305,Fall / Late Fall,0.99,late,Fall,CVP
C220085CVP,2022-05-01 16:00,84,305,Fall / Late Fall,0.996,late,Fall,CVP
C220086CVP,2022-05-01 22:00,86,305,Fall / Late Fall,0.993,late,Fall,CVP
C220087CVP,2022-05-02 14:00,98,306,Fall / Late Fall,0.998,late,Spring,CVP
C220088CVP,2022-05-03 14:00,93,307,Fall / Late Fall,0.944,late,Spring,CVP
C220090CVP,2022-05-10 04:00,106,314,Fall / Late Fall,0.981,late,Spring,CVP
C220091CVP,2022-05-10 10:00,84,314,Fall / Late Fall,0.991,late,Fall,CVP
C220092CVP,2022-05-10 12:00,85,314,Unassigned,0.504,late,Fall,CVP
C220093CVP,2022-05-10 14:00,83,314,Fall / Late Fall,0.999,late,Fall,CVP
C220094CVP,2022-05-10 18:00,93,314,Fall / Late Fall,0.999,late,Fall,CVP
C220095CVP,2022-05-10 22:00,84,314,Spring,0.632,late,Fall,CVP
C220096CVP,2022-05-10 22:00,86,314,Fall / Late Fall,1,late,Fall,CVP
C220098CVP,2022-05-11 04:00,87,315,Fall / Late Fall,0.988,late,Fall,CVP
C220099CVP,2022-05-11 10:00,90,315,Fall / Late Fall,0.985,late,Fall,CVP
C220100CVP,2022-05-11 10:00,92,315,Fall / Late Fall,0.967,late,Fall,CVP
C220101CVP,2022-05-11 18:00,83,315,Fall / Late Fall,0.999,late,Fall,CVP
C220102CVP,2022-05-11 23:59,87,315,Fall / Late Fall,0.999,late,Fall,CVP
C220103CVP,2022-05-12 06:00,84,316,Fall / Late Fall,0.99,late,Fall,CVP
C220104CVP,2022-05-12 08:00,79,316,Fall / Late Fall,0.893,late,Fall,CVP
C220105CVP,2022-05-12 10:00,100,316,Fall / Late Fall,0.962,late,Spring,CVP
C220106CVP,2022-05-12 16:00,95,316,Fall / Late Fall,0.998,late,Fall,CVP
C220107CVP,2022-05-12 16:00,74,316,Fall / Late Fall,0.988,late,Fall,CVP
C220108CVP,2022-05-12 16:00,87,316,Fall / Late Fall,0.999,late,Fall,CVP
C220109CVP,2022-05-12 16:00,90,316,Fall / Late Fall,0.995,late,Fall,CVP
C220110CVP,2022-05-12 16:00,93,316,Fall / Late Fall,0.995,late,Fall,CVP
C220111CVP,2022-05-12 22:00,82,316,Fall / Late Fall,0.937,late,Fall,CVP
C220112CVP,2022-05-12 22:00,87,316,Fall / Late Fall,0.998,late,Fall,CVP
C220113CVP,2022-05-13 02:00,103,317,Fall / Late Fall,0.998,late,Spring,CVP
C220114CVP,2022-05-13 02:00,96,317,Fall / Late Fall,0.998,late,Fall,CVP
C220115CVP,2022-05-13 02:00,83,317,Fall / Late Fall,0.996,late,Fall,CVP
C220116CVP,2022-05-13 08:00,98,317,Fall / Late Fall,0.998,late,Spring,CVP
C220117CVP,2022-05-14 02:00,96,318,Fall / Late Fall,0.993,late,Fall,CVP
C220118CVP,2022-05-15 16:00,109,319,Fall / Late Fall,0.998,late,Spring,CVP
C220119CVP,2022-05-16 16:00,88,320,Spring,0.945,late,Fall,CVP
C220120CVP,2022-05-17 04:00,85,321,Fall / Late Fall,0.986,late,Fall,CVP
C220121CVP,2022-05-17 20:00,91,321,Fall / Late Fall,1,late,Fall,CVP
C220122CVP,2022-05-18 04:00,98,322,Fall / Late Fall,0.998,late,Fall,CVP
C220123CVP,2022-05-19 22:00,87,323,Fall / Late Fall,1,late,Fall,CVP
C220124CVP,2022-05-19 22:00,82,323,Fall / Late Fall,0.998,late,Fall,CVP
C220125CVP,2022-05-21 18:00,90,325,Fall / Late Fall,0.955,early,Fall,CVP
C220126CVP,2022-05-23 10:00,102,327,Fall / Late Fall,0.656,early,Fall,CVP
C220127CVP,2022-12-17 22:00,185,171,Spring,1,late,Fall,CVP
C220128CVP,2022-12-30 23:59,163,184,Fall / Late Fall,0.981,late,Late Fall,CVP
C230082CVP,2023-01-02 14:00,212,187,Fall / Late Fall,0.988,early,Fall,CVP
C230001CVP,2023-01-03 10:00,35,187,Fall / Late Fall,0.982,late,Fall,CVP
C230002CVP,2023-01-03 10:00,34,187,Fall / Late Fall,0.769,late,Fall,CVP
C230003CVP,2023-01-03 10:00,33,187,Fall / Late Fall,0.93,late,Fall,CVP
C230004CVP,2023-01-03 10:00,34,187,Fall / Late Fall,0.984,late,Fall,CVP
C230005CVP,2023-01-03 12:00,35,188,Unassigned,0.627,late,Fall,CVP
C230006CVP,2023-01-04 08:00,38,188,Fall / Late Fall,0.996,late,Fall,CVP
C230007CVP,2023-01-04 12:00,36,189,Fall / Late Fall,0.922,late,Fall,CVP
C230008CVP,2023-01-04 12:00,38,189,Fall / Late Fall,0.999,late,Fall,CVP
C230009CVP,2023-01-04 12:00,36,189,Spring,0.661,late,Fall,CVP
C230010CVP,2023-01-04 14:00,38,189,Fall / Late Fall,0.645,late,Fall,CVP
C230012CVP,2023-01-04 22:00,148,189,Spring,0.836,late,Winter,CVP
C230011CVP,2023-01-05 10:00,37,189,Fall / Late Fall,0.696,late,Fall,CVP
C230013CVP,2023-01-05 14:00,163,190,Fall / Late Fall,1,late,Late Fall,CVP
C230015CVP,2023-01-11 06:00,38,195,Fall / Late Fall,0.97,late,Fall,CVP
C230016CVP,2023-01-12 08:00,166,196,Spring,0.87,late,Winter,CVP
C230019CVP,2023-01-12 10:00,42,196,Spring,0.87,late,Fall,CVP
C230018CVP,2023-01-12 12:00,34,197,Fall / Late Fall,0.986,late,Fall,CVP
C230020CVP,2023-01-12 23:59,31,197,Fall / Late Fall,0.998,late,Fall,CVP
C230021CVP,2023-01-13 06:00,35,197,Fall / Late Fall,0.981,late,Fall,CVP
C230022CVP,2023-01-13 10:00,35,197,Spring,0.917,late,Fall,CVP
C230023CVP,2023-01-13 23:59,38,198,Fall / Late Fall,0.966,late,Fall,CVP
C230024CVP,2023-01-14 02:00,38,198,Fall / Late Fall,0.999,late,Fall,CVP
C230025CVP,2023-01-14 06:00,35,198,Fall / Late Fall,0.994,late,Fall,CVP
C230026CVP,2023-01-14 06:00,195,198,Fall / Late Fall,1,late,Late Fall,CVP
C230027CVP,2023-01-14 14:00,36,199,Fall / Late Fall,0.991,late,Fall,CVP
C230029CVP,2023-01-17 08:00,36,201,Fall / Late Fall,0.998,late,Fall,CVP
C230031CVP,2023-01-17 23:59,36,202,Fall / Late Fall,1,late,Fall,CVP
C230032CVP,2023-01-17 23:59,35,202,Fall / Late Fall,1,late,Fall,CVP
C230033CVP,2023-01-17 23:59,35,202,Fall / Late Fall,1,late,Fall,CVP
C230034CVP,2023-01-18 04:00,35,202,Fall / Late Fall,1,late,Fall,CVP
C230035CVP,2023-01-18 04:00,35,202,Fall / Late Fall,1,late,Fall,CVP
C230036CVP,2023-01-18 12:00,38,203,Fall / Late Fall,1,late,Fall,CVP
C230037CVP,2023-01-18 14:00,37,203,Fall / Late Fall,1,late,Fall,CVP
C230038CVP,2023-01-18 16:00,34,203,Fall / Late Fall,1,late,Fall,CVP
C230039CVP,2023-01-19 10:00,32,203,Fall / Late Fall,1,late,Fall,CVP
C230040CVP,2023-01-19 10:00,37,203,Fall / Late Fall,1,late,Fall,CVP
C230041CVP,2023-01-19 14:00,37,204,Fall / Late Fall,1,late,Fall,CVP
C230042CVP,2023-01-19 18:00,35,204,Fall / Late Fall,1,late,Fall,CVP
C230043CVP,2023-01-19 18:00,30,204,Fall / Late Fall,1,late,Fall,CVP
C230044CVP,2023-01-19 18:00,38,204,Fall / Late Fall,1,late,Fall,CVP
C230045CVP,2023-01-20 02:00,35,204,Fall / Late Fall,1,late,Fall,CVP
C230046CVP,2023-01-20 02:00,35,204,Fall / Late Fall,1,late,Fall,CVP
C230047CVP,2023-01-20 02:00,34,204,Fall / Late Fall,1,late,Fall,CVP
C230048CVP,2023-01-20 06:00,35,204,Fall / Late Fall,1,late,Fall,CVP
C230049CVP,2023-01-20 10:00,37,204,Fall / Late Fall,1,late,Fall,CVP
C230050CVP,2023-01-20 18:00,30,205,Fall / Late Fall,1,late,Fall,CVP
C230051CVP,2023-01-21 12:00,34,206,Fall / Late Fall,1,late,Fall,CVP
C230052CVP,2023-01-22 02:00,38,206,Fall / Late Fall,1,late,Fall,CVP
C230053CVP,2023-01-22 12:00,35,207,Fall / Late Fall,1,late,Fall,CVP
C230054CVP,2023-01-22 14:00,36,207,Fall / Late Fall,1,late,Fall,CVP
C230055CVP,2023-01-23 12:00,37,208,Fall / Late Fall,1,late,Fall,CVP
C230056CVP,2023-01-24 14:00,37,209,Fall / Late Fall,1,late,Fall,CVP
C230057CVP,2023-01-26 14:00,35,211,Fall / Late Fall,1,late,Fall,CVP
C230058CVP,2023-01-26 23:59,37,211,Fall / Late Fall,1,early,Fall,CVP
C230060CVP,2023-01-27 08:00,42,211,Fall / Late Fall,1,late,Fall,CVP
C230061CVP,2023-01-27 10:00,37,211,Fall / Late Fall,1,early,Fall,CVP
C230062CVP,2023-01-27 14:00,35,212,Fall / Late Fall,1,late,Fall,CVP
C230063CVP,2023-01-27 18:00,52,212,Fall / Late Fall,1,late,Spring,CVP
C230064CVP,2023-01-27 18:00,36,212,Fall / Late Fall,1,late,Fall,CVP
C230065CVP,2023-01-27 18:00,30,212,Fall / Late Fall,1,late,Fall,CVP
C230066CVP,2023-01-28 12:00,36,213,Fall / Late Fall,1,late,Fall,CVP
C230067CVP,2023-01-28 14:00,35,213,Fall / Late Fall,1,late,Fall,CVP
C230068CVP,2023-01-29 08:00,37,213,Fall / Late Fall,1,late,Fall,CVP
C230069CVP,2023-01-29 08:00,39,213,Fall / Late Fall,1,late,Fall,CVP
C230070CVP,2023-01-29 08:00,38,213,Fall / Late Fall,1,late,Fall,CVP
C230071CVP,2023-01-29 08:00,39,213,Fall / Late Fall,1,late,Fall,CVP
C230072CVP,2023-01-29 08:00,37,213,Fall / Late Fall,1,late,Fall,CVP
C230073CVP,2023-01-29 08:00,38,213,Fall / Late Fall,1,late,Fall,CVP
C230074CVP,2023-01-30 06:00,38,214,Fall / Late Fall,1,late,Fall,CVP
C230075CVP,2023-01-30 06:00,36,214,Fall / Late Fall,1,early,Fall,CVP
C230076CVP,2023-01-30 08:00,145,214,Spring,1,late,Winter,CVP
C230077CVP,2023-01-30 08:00,36,214,Fall / Late Fall,1,late,Fall,CVP
C230078CVP,2023-01-30 18:00,45,215,Fall / Late Fall,1,early,Fall,CVP
C230079CVP,2023-01-30 18:00,36,215,Fall / Late Fall,1,late,Fall,CVP
C230080CVP,2023-01-30 20:00,37,215,Fall / Late Fall,1,late,Fall,CVP
C230081CVP,2023-01-30 22:00,34,215,Fall / Late Fall,1,late,Fall,CVP
C230084CVP,2023-01-31 08:00,40,215,Fall / Late Fall,1,late,Fall,CVP
C230085CVP,2023-01-31 08:00,40,215,Fall / Late Fall,1,early,Fall,CVP
C230086CVP,2023-01-31 16:00,34,216,Fall / Late Fall,1,late,Fall,CVP
C230087CVP,2023-01-31 20:00,44,216,Fall / Late Fall,1,early,Fall,CVP
C230088CVP,2023-02-01 08:00,38,216,Fall / Late Fall,1,late,Fall,CVP
C230089CVP,2023-02-01 10:00,35,216,Fall / Late Fall,1,late,Fall,CVP
C230090CVP,2023-02-01 10:00,37,216,Fall / Late Fall,1,late,Fall,CVP
C230091CVP,2023-02-01 20:00,34,217,Fall / Late Fall,1,late,Fall,CVP
C230092CVP,2023-02-01 20:00,33,217,Fall / Late Fall,1,late,Fall,CVP
C230093CVP,2023-02-02 10:00,41,217,Fall / Late Fall,1,late,Fall,CVP
C230094CVP,2023-02-02 12:00,39,218,Fall / Late Fall,1,late,Fall,CVP
C230097CVP,2023-02-03 06:00,42,218,Fall / Late Fall,1,late,Fall,CVP
C230098CVP,2023-02-03 06:00,48,218,Fall / Late Fall,1,late,Fall,CVP
C230099CVP,2023-02-05 06:00,38,220,Fall / Late Fall,1,late,Fall,CVP
C230100CVP,2023-02-05 06:00,36,220,Fall / Late Fall,1,late,Fall,CVP
C230102CVP,2023-02-05 14:00,41,221,Fall / Late Fall,1,early,Fall,CVP
C230103CVP,2023-02-06 08:00,38,221,Fall / Late Fall,1,late,Fall,CVP
C230104CVP,2023-02-06 08:00,38,221,Fall / Late Fall,1,late,Fall,CVP
C230105CVP,2023-02-06 08:00,34,221,Fall / Late Fall,1,late,Fall,CVP
C230106CVP,2023-02-07 06:00,38,222,Fall / Late Fall,1,late,Fall,CVP
C230107CVP,2023-02-07 18:00,39,223,Fall / Late Fall,0.992,late,Fall,CVP
C230108CVP,2023-02-09 12:00,38,225,Spring,0.602,late,Fall,CVP
C230109CVP,2023-02-09 12:00,40,225,Fall / Late Fall,1,early,Fall,CVP
C230110CVP,2023-02-15 10:00,53,230,Fall / Late Fall,1,early,Fall,CVP
C230111CVP,2023-02-16 23:59,48,232,Fall / Late Fall,0.999,late,Fall,CVP
C230112CVP,2023-02-18 06:00,44,233,Spring,0.609,late,Fall,CVP
C230113CVP,2023-02-22 12:00,48,238,Spring,1,late,Fall,CVP
C230114CVP,2023-02-23 18:00,34,239,Spring,1,late,Fall,CVP
C230115CVP,2023-02-23 23:59,130,239,Winter,1,early,Winter,CVP
C230116CVP,2023-02-28 10:00,138,243,Spring,1,late,Winter,CVP
C230117CVP,2023-02-28 23:59,148,244,Spring,1,late,Winter,CVP
C230118CVP,2023-03-03 04:00,171,246,Fall / Late Fall,1,late,Winter,CVP
C230121CVP,2023-03-03 20:00,35,247,Fall / Late Fall,1,late,Fall,CVP
C230123CVP,2023-03-03 20:00,55,247,Fall / Late Fall,1,late,Fall,CVP
C230124CVP,2023-03-04 04:00,38,247,Fall / Late Fall,1,late,Fall,CVP
C230125CVP,2023-03-04 16:00,38,248,Fall / Late Fall,1,late,Fall,CVP
C230126CVP,2023-03-05 02:00,57,248,Fall / Late Fall,1,early,Fall,CVP
C230127CVP,2023-03-05 02:00,60,248,Fall / Late Fall,1,late,Fall,CVP
C230128CVP,2023-03-05 06:00,37,248,Fall / Late Fall,1,late,Fall,CVP
C230129CVP,2023-03-05 08:00,62,248,Fall / Late Fall,1,late,Spring,CVP
C230131CVP,2023-03-05 10:00,38,248,Fall / Late Fall,1,late,Fall,CVP
C230132CVP,2023-03-05 12:00,39,249,Fall / Late Fall,1,late,Fall,CVP
C230133CVP,2023-03-05 14:00,40,249,Fall / Late Fall,1,late,Fall,CVP
C230135CVP,2023-03-06 08:00,36,249,Fall / Late Fall,1,late,Fall,CVP
C230136CVP,2023-03-06 20:00,36,250,Fall / Late Fall,1,late,Fall,CVP
C230137CVP,2023-03-07 02:00,40,250,Fall / Late Fall,1,late,Fall,CVP
C230139CVP,2023-03-07 10:00,37,250,Fall / Late Fall,1,late,Fall,CVP
C230140CVP,2023-03-08 04:00,40,251,Fall / Late Fall,1,late,Fall,CVP
C230141CVP,2023-03-08 12:00,57,252,Fall / Late Fall,1,late,Fall,CVP
C230142CVP,2023-03-08 14:00,39,252,Fall / Late Fall,1,late,Fall,CVP
